No,Math,Van,Anh,Ly,Hoa,Sinh,Su,Dia,GDCD,KhoiA,KhoiA1,KhoiB,KhoiD
'32001620,5.4,5.5,2.6,0,0,0,4,7,8.25,5.4,8,5.4,13.5
'32002169,5.4,5.75,0,0,0,0,4,7,0,5.4,5.4,5.4,11.15
'32001762,5.4,6,3.6,0,0,0,4.5,7.5,7.75,5.4,9,5.4,15
'32002177,3,0,2.6,2.25,0,0,0,0,0,5.25,7.85,3,5.6
'32001763,5.2,5.75,4,0,0,0,4.25,7.75,8.75,5.2,9.2,5.2,14.95
'32000534,5.2,8.75,3,0,0,0,5.25,8.5,8.75,5.2,8.2,5.2,16.95
'32001639,5.2,7,2.6,0,0,0,4.25,5,8.5,5.2,7.8,5.2,14.8
'32001767,5.2,5.5,2.4,0,0,0,4,6,9.5,5.2,7.6,5.2,13.1
'32001256,5.2,8,3.8,0,0,0,4.75,7.75,8.75,5.2,9,5.2,17
'32001642,5.2,6.25,1.8,0,0,0,3,5.5,6.75,5.2,7,5.2,13.25
'32000787,5.2,3.75,3.6,0,0,0,3.75,6.5,8.5,5.2,8.8,5.2,12.55
'32000380,5.2,6.5,2.6,0,0,0,3,7.5,8,5.2,7.8,5.2,14.3
'32000949,5.2,5,3.2,0,0,0,3.25,6.75,7.5,5.2,8.4,5.2,13.4
'32000916,5.2,5.75,1.6,0,0,0,3.5,6.5,7.75,5.2,6.8,5.2,12.55
'32000607,5.2,6.5,0,0,0,0,4.75,8.5,0,5.2,5.2,5.2,11.7
'32001483,5.2,5,0,0,0,0,3,6,0,5.2,5.2,5.2,10.2
'32001977,5.2,8.5,7.8,0,0,0,8,7.75,9,5.2,13,5.2,21.5
'32000609,5.2,5.25,0,0,0,0,4,5,0,5.2,5.2,5.2,10.45
'32001215,5.2,5,2.4,0,0,0,4.25,4.5,5.75,5.2,7.6,5.2,12.6
'32000536,5.2,7,2.4,0,0,0,3.25,6,7.75,5.2,7.6,5.2,14.6
'32002667,5.2,5,3.2,0,0,0,3,6.5,5,5.2,8.4,5.2,13.4
'32000499,5.2,3.75,0,0,0,0,5.5,5.25,0,5.2,5.2,5.2,8.95
'32000420,5.2,7.75,3,0,0,0,5.25,7.5,8.75,5.2,8.2,5.2,15.95
'32000579,5.2,6.75,3.2,0,0,0,3.75,5.75,7.25,5.2,8.4,5.2,15.15
'32002671,5.2,6,3,0,0,0,4.25,6.5,8,5.2,8.2,5.2,14.2
'32002513,5.2,7.5,1.4,0,0,0,4.5,5.75,8.25,5.2,6.6,5.2,14.1
'32001033,5.2,5.25,3.2,0,0,0,4.25,7.5,8,5.2,8.4,5.2,13.65
'32001034,5.2,6.25,3,0,0,0,7.5,8.25,7.75,5.2,8.2,5.2,14.45
'32001543,5.2,7.5,3.2,0,0,0,3.5,7.5,6.5,5.2,8.4,5.2,15.9
'32002825,5.2,5.25,4.2,0,0,0,4,6.5,8.25,5.2,9.4,5.2,14.65
'32001391,5.2,8.25,5.8,0,0,0,6.75,7.75,7.75,5.2,11,5.2,19.25
'32000394,5.2,6.25,3.8,0,0,0,5.75,6.5,8.75,5.2,9,5.2,15.25
'32002751,5.2,6,4.8,0,0,0,4.75,5.25,5.5,5.2,10,5.2,16
'32002679,5.2,6.25,1.4,0,0,0,5,6.75,8,5.2,6.6,5.2,12.85
'32002388,5.2,6.25,4.8,0,0,0,5.75,7.25,9,5.2,10,5.2,16.25
'32002065,5.2,6,6.4,0,0,0,4.25,5.5,8.25,5.2,11.6,5.2,17.6
'32000737,5.2,8.75,5,0,0,0,9.25,8.5,8.75,5.2,10.2,5.2,18.95
'32001499,5.2,7.5,3.4,0,0,0,6,8.25,6.75,5.2,8.6,5.2,16.1
'32001997,5.2,5.25,3,0,0,0,6.25,6.5,8.25,5.2,8.2,5.2,13.45
'32000491,5.2,4.5,0,0,0,0,6,7.5,0,5.2,5.2,5.2,9.7
'32001870,5.2,6.75,1.6,0,0,0,6,6,8,5.2,6.8,5.2,13.55
'32002074,5.2,5,3.2,0,0,0,4,4.25,6.25,5.2,8.4,5.2,13.4
'32001674,5.2,6,2.8,0,0,0,4.5,7.75,8,5.2,8,5.2,14
'32000271,5.2,5.25,0,0,0,0,3.5,6.75,0,5.2,5.2,5.2,10.45
'32000118,5.2,6.5,4.2,0,0,0,4.75,7.5,9,5.2,9.4,5.2,15.9
'32000040,5.2,5.5,2.4,0,0,0,3,5.25,8,5.2,7.6,5.2,13.1
'32001092,5.2,4,2.4,0,0,0,2.75,7.75,8.5,5.2,7.6,5.2,11.6
'32001183,5.2,6.5,3.4,0,0,0,2.75,5,7,5.2,8.6,5.2,15.1
'32000198,5.2,6.25,2,0,0,0,4,5.5,6.75,5.2,7.2,5.2,13.45
'32001621,5.2,5.5,2.6,0,0,0,5,6.5,6.5,5.2,7.8,5.2,13.3
'32002171,5.2,4.75,1.2,0,0,0,4.5,4.75,8,5.2,6.4,5.2,11.15
'32001684,5.2,5.25,2.6,0,0,0,5.25,6.75,9.25,5.2,7.8,5.2,13.05
'32000699,5.2,7,2.8,0,0,0,3.75,5.75,6.75,5.2,8,5.2,15
'32002627,5.2,6.75,3,0,0,0,3.75,7.25,6.75,5.2,8.2,5.2,14.95
'32001566,5.2,5,2.2,0,0,0,3.5,5.75,5.75,5.2,7.4,5.2,12.4
'32001568,5.2,7,2.8,0,0,0,5.5,7.5,6.75,5.2,8,5.2,15
'32000747,5.2,5.5,2.8,0,0,0,5.5,8.25,8,5.2,8,5.2,13.5
'32000751,5.2,7.75,3.4,0,0,0,9.25,9.25,9.75,5.2,8.6,5.2,16.35
'32001513,5.2,5.25,3.6,0,0,0,3.5,7.25,7.25,5.2,8.8,5.2,14.05
'32000973,5.2,5.5,4.2,0,0,0,4.75,7,8.5,5.2,9.4,5.2,14.9
'32000549,5.2,6.25,0,0,0,0,7,8.25,0,5.2,5.2,5.2,11.45
'32002784,5.2,5,2.6,0,0,0,3.5,6.25,7.75,5.2,7.8,5.2,12.8
'32000550,5.2,7.5,2,0,0,0,9,8.5,9,5.2,7.2,5.2,14.7
'32002352,5.2,5.75,3.2,0,0,0,4.75,6,6.75,5.2,8.4,5.2,14.15
'32001196,5.2,6,2.8,0,0,0,4.25,5.5,6.75,5.2,8,5.2,14
'32001697,5.2,5.75,3,0,0,0,4.75,6.75,7.75,5.2,8.2,5.2,13.95
'32000447,5.2,5.5,2.8,0,0,0,4,6,6.75,5.2,8,5.2,13.5
'32001699,5.2,5.75,2.6,0,0,0,3.75,5,8.25,5.2,7.8,5.2,13.55
'32000531,5.2,7,3,0,0,0,9.25,9.25,7.5,5.2,8.2,5.2,15.2
'32000533,5.2,5.75,2.4,0,0,0,3,6.5,6.5,5.2,7.6,5.2,13.35
'32001302,5.2,7,4.6,0,0,0,5.5,6.5,7.75,5.2,9.8,5.2,16.8
'32001230,5,4.5,2.8,0,0,0,2.75,5.75,6,5,7.8,5,12.3
'32000304,5,4.25,3,0,0,0,5,6.5,7.75,5,8,5,12.25
'32000076,5,5.25,0,0,0,0,6.75,5.25,0,5,5,5,10.25
'32002003,5,5.5,2,0,0,0,4.25,4.5,7.75,5,7,5,12.5
'32002412,5,4.5,2.2,0,0,0,3,4.25,4.5,5,7.2,5,11.7
'32001197,5,6,4,0,0,0,4.5,7.25,7.5,5,9,5,15
'32001599,5,5.75,2.6,0,0,0,4.25,6.5,7.5,5,7.6,5,13.35
'32001797,5,6.5,2.2,0,0,0,3.25,6.5,7.25,5,7.2,5,13.7
'32000331,5,5.5,3,0,0,0,5,5.25,7.75,5,8,5,13.5
'32000823,5,6.5,2,0,0,0,4.75,6,7.75,5,7,5,13.5
'32000564,5,6,2,0,0,0,4.5,7,8.5,5,7,5,13
'32001082,5,7.75,2.8,0,0,0,9.5,9.5,8,5,7.8,5,15.55
'32001281,5,5.25,4,0,0,0,3,4.25,6.5,5,9,5,14.25
'32001745,5,6.5,3,0,0,0,5.25,7.25,7.5,5,8,5,14.5
'32001563,5,7,2.4,0,0,0,6,7.75,8.5,5,7.4,5,14.4
'32001283,5,6.5,4,0,0,0,3.25,7.25,7.75,5,9,5,15.5
'32002243,5,5.5,0,0,0,0,4.75,0,0,5,5,5,10.5
'32000869,5,6.75,3.6,0,0,0,3.25,7.25,8.5,5,8.6,5,15.35
'32001118,5,6.75,2.6,0,0,0,4.75,7.5,8,5,7.6,5,14.35
'32000180,5,5.5,2.2,0,0,0,3.5,7.25,7.75,5,7.2,5,12.7
'32001382,5,5.5,3.4,0,0,0,3.25,6.25,6.25,5,8.4,5,13.9
'32000275,5,7.5,3.6,0,0,0,7.75,8.5,7.75,5,8.6,5,16.1
'32001209,5,6.25,3,0,0,0,3.25,7.25,8,5,8,5,14.25
'32000353,5,6.25,2.2,0,0,0,4.5,7,8,5,7.2,5,13.45
'32002762,5,4,3.8,0,0,0,4.75,5.5,7.5,5,8.8,5,12.8
'32001619,5,4.25,2.4,0,0,0,3.25,4.75,6.5,5,7.4,5,11.65
'32001390,5,7,3,0,0,0,4.25,6,8.5,5,8,5,15
'32001025,5,5.75,1.6,0,0,0,4.5,7.25,7,5,6.6,5,12.35
'32001760,5,7.5,1.8,0,0,0,5,6.5,7.75,5,6.8,5,14.3
'32002267,5,4,4.4,0,0,0,4.75,6.5,7.75,5,9.4,5,13.4
'32002268,5,4.5,2,0,0,0,3.5,5.75,6,5,7,5,11.5
'32002441,5,6,2.2,0,0,0,4.25,5.25,8,5,7.2,5,13.2
'32001291,5,7.25,2.6,0,0,0,4.75,7.25,8.25,5,7.6,5,14.85
'32002094,5,3.25,3.2,0,0,0,3,5.75,6.5,5,8.2,5,11.45
'32000399,5,6,3.6,0,0,0,4,6.75,8.25,5,8.6,5,14.6
'32002708,5,6.25,6.6,0,0,0,6.25,7.25,8.25,5,11.6,5,17.85
'32001976,5,6.25,2.2,0,0,0,2.75,5.25,6,5,7.2,5,13.45
'32000031,5,6.75,2.6,0,0,0,4.5,5.75,8.5,5,7.6,5,14.35
'32001721,5,5.5,2.8,0,0,0,5,6.5,8,5,7.8,5,13.3
'32000590,5,3.75,0,0,0,0,4.75,5,0,5,5,5,8.75
'32000042,5,5,2.6,0,0,0,2.75,3.75,6,5,7.6,5,12.6
'32001982,5,8,4.6,0,0,0,5.75,6.75,6.75,5,9.6,5,17.6
'32000726,5,5,4.6,0,0,0,4.5,6.75,7.75,5,9.6,5,14.6
'32002041,5,7.75,4,0,0,0,8.75,8.75,8.25,5,9,5,16.75
'32001221,5,6.5,3,0,0,0,4,7.25,6.75,5,8,5,14.5
'32002853,5,6.5,2.8,0,0,0,5.25,6.75,7.75,5,7.8,5,14.3
'32002583,5,5,2.2,0,0,0,6.5,5,6.5,5,7.2,5,12.2
'32002721,5,6.25,3.6,0,0,0,5.25,6,8,5,8.6,5,14.85
'32001189,5,6.5,2.8,0,0,0,5.75,5,8.25,5,7.8,5,14.3
'32002114,5,6,5.4,0,0,0,5.5,7.25,8.25,5,10.4,5,16.4
'32002396,5,6.75,3.2,0,0,0,8,7.5,8.25,5,8.2,5,14.95
'32001884,5,4,2.6,0,0,0,6.25,5.75,6.75,5,7.6,5,11.6
'32001035,5,5.5,3,0,0,0,5.25,5.75,8.75,5,8,5,13.5
'32001631,5,6.25,5.8,0,0,0,5.5,7.5,8.75,5,10.8,5,17.05
'32001225,5,8,3.6,0,0,0,9,9.75,7.5,5,8.6,5,16.6
'32001780,5,5.75,3.6,0,0,0,4.5,5.75,7.25,5,8.6,5,14.35
'32002597,5,5.75,2,0,0,0,6,7,8.5,5,7,5,12.75
'32000857,5,5.25,2,0,0,0,4.5,6,7.5,5,7,5,12.25
'32001269,5,7.75,2.4,0,0,0,8.5,7.5,8.25,5,7.4,5,15.15
'32000416,5,5.75,2.8,0,0,0,4.25,7.5,7.75,5,7.8,5,13.55
'32000126,5,8,2.4,0,0,0,5.75,8.25,8.25,5,7.4,5,15.4
'32001394,4.8,5.75,2.8,0,0,0,3.25,6.75,8.25,4.8,7.6,4.8,13.35
'32000094,4.8,4.5,3.4,0,0,0,7,7.25,7.25,4.8,8.2,4.8,12.7
'32001497,4.8,5.5,2.4,0,0,0,7,8,9,4.8,7.2,4.8,12.7
'32000423,4.8,6.75,3.2,0,0,0,4,6.75,7.5,4.8,8,4.8,14.75
'32001892,4.8,6.5,4,0,0,0,4.75,6.25,7.75,4.8,8.8,4.8,15.3
'32001834,4.8,7.25,4.6,0,0,0,5,6.5,8.75,4.8,9.4,4.8,16.65
'32001652,4.8,6,1.6,0,0,0,2.75,5,6.75,4.8,6.4,4.8,12.4
'32000750,4.8,5.75,3.4,0,0,0,7.5,8.5,9.25,4.8,8.2,4.8,13.95
'32000253,4.8,7.75,2.2,0,0,0,7.5,6.75,8.75,4.8,7,4.8,14.75
'32002368,4.8,5,1.6,0,0,0,2.75,6.75,7.75,4.8,6.4,4.8,11.4
'32000679,4.8,7.5,3.8,0,0,0,8,8,7.25,4.8,8.6,4.8,16.1
'32000680,4.8,7,4.6,0,0,0,7.5,8.25,9.75,4.8,9.4,4.8,16.4
'32001558,4.8,6.25,3.4,0,0,0,6,6.25,7.25,4.8,8.2,4.8,14.45
'32000458,4.8,6.5,2.8,0,0,0,6,7,6.75,4.8,7.6,4.8,14.1
'32001404,4.8,6.75,3.6,0,0,0,4.5,7,9.25,4.8,8.4,4.8,15.15
'32001719,4.8,6.5,4.4,0,0,0,5.5,5.5,7.25,4.8,9.2,4.8,15.7
'32001776,4.8,6.25,3.2,0,0,0,3,6.5,7.5,4.8,8,4.8,14.25
'32000580,4.8,6,2.6,0,0,0,4,6.25,5.25,4.8,7.4,4.8,13.4
'32001048,4.8,7.25,2,0,0,0,4,7.5,8.75,4.8,6.8,4.8,14.05
'32001263,4.8,6.75,2.8,0,0,0,4.5,7,8,4.8,7.6,4.8,14.35
'32002820,4.8,6.25,4.6,0,0,0,9,8.5,7,4.8,9.4,4.8,15.65
'32000908,4.8,7,2.2,0,0,0,3,6.25,6,4.8,7,4.8,14
'32002045,4.8,6.5,0,0,0,0,4.5,0,0,4.8,4.8,4.8,11.3
'32001669,4.8,5.75,2,0,0,0,2,6.25,5.75,4.8,6.8,4.8,12.55
'32000307,4.8,5,2.4,0,0,0,3.25,6.5,7,4.8,7.2,4.8,12.2
'32000284,4.8,6,3,0,0,0,5.75,8.25,9,4.8,7.8,4.8,13.8
'32001567,4.8,7,2.6,0,0,0,5.5,7.5,8.5,4.8,7.4,4.8,14.4
'32000843,4.8,5,1,0,0,0,3.5,6.75,7,4.8,5.8,4.8,10.8
'32000341,4.8,4.5,2.4,0,0,0,4.5,7.5,8.25,4.8,7.2,4.8,11.7
'32000545,4.8,6,3.4,0,0,0,4.25,7,8.75,4.8,8.2,4.8,14.2
'32000184,4.8,4.75,2.6,0,0,0,5.25,6.5,7.75,4.8,7.4,4.8,12.15
'32002056,4.8,4.25,3.2,0,0,0,1.75,3.75,5.25,4.8,8,4.8,12.25
'32002612,4.8,5,0,0,0,0,4.5,0,0,4.8,4.8,4.8,9.8
'32000790,4.8,7.25,2.2,0,0,0,2,7.25,6.5,4.8,7,4.8,14.25
'32001680,4.8,6,1,0,0,0,3.25,6.25,8,4.8,5.8,4.8,11.8
'32001366,4.8,4,0,0,0,0,4.75,6,0,4.8,4.8,4.8,8.8
'32001799,4.8,5,2.8,0,0,0,4.75,6,6.25,4.8,7.6,4.8,12.6
'32000123,4.8,5.25,2.2,0,0,0,7.25,7.75,8,4.8,7,4.8,12.25
'32002266,4.8,5.25,2.4,0,0,0,3.25,5.75,5.25,4.8,7.2,4.8,12.45
'32000467,4.8,5,3,0,0,0,2.75,0,0,4.8,7.8,4.8,12.8
'32001312,4.8,6.5,4,0,0,0,2.75,5.5,7.75,4.8,8.8,4.8,15.3
'32000108,4.8,6,2.8,0,0,0,5.75,7.75,9,4.8,7.6,4.8,13.6
'32000299,4.8,6.25,3.2,0,0,0,5.5,7.25,8.5,4.8,8,4.8,14.25
'32002402,4.8,6.75,3.4,0,0,0,4.25,6,9.25,4.8,8.2,4.8,14.95
'32000474,4.8,4.5,2.4,0,0,0,4.25,5.75,7.25,4.8,7.2,4.8,11.7
'32001153,4.8,5,2,0,0,0,4.5,6.5,7.5,4.8,6.8,4.8,11.8
'32000741,4.8,6,4.6,0,0,0,2.75,6.25,7.75,4.8,9.4,4.8,15.4
'32001933,4.8,6.25,5.6,0,0,0,6.75,7.5,9.25,4.8,10.4,4.8,16.65
'32001809,4.8,5.5,3.4,0,0,0,5.5,7,8.25,4.8,8.2,4.8,13.7
'32001634,4.8,7.25,4.6,0,0,0,6.25,7.25,8,4.8,9.4,4.8,16.65
'32001874,4.8,5.5,2.2,0,0,0,5,6,7,4.8,7,4.8,12.5
'32002549,4.8,5,2.2,0,0,0,3,5.5,7.5,4.8,7,4.8,12
'32000959,4.8,7.5,2.6,0,0,0,8.75,8.25,9.5,4.8,7.4,4.8,14.9
'32001243,4.8,6.5,3.6,0,0,0,3.5,5.25,6.5,4.8,8.4,4.8,14.9
'32001814,4.8,4.75,2.8,0,0,0,8.5,7.5,8.75,4.8,7.6,4.8,12.35
'32001029,4.8,6.25,3.4,0,0,0,3.5,5.75,7.5,4.8,8.2,4.8,14.45
'32002012,4.8,5,3.6,0,0,0,4.25,6.25,8.25,4.8,8.4,4.8,13.4
'32002713,4.8,6.5,2.4,0,0,0,3.75,7.5,8,4.8,7.2,4.8,13.7
'32001748,4.8,5.75,3,0,0,0,5.75,6.25,7.75,4.8,7.8,4.8,13.55
'32000051,4.8,4,2.6,0,0,0,4.75,5.75,7,4.8,7.4,4.8,11.4
'32000743,4.8,7.25,4.2,0,0,0,8.25,7.5,8.25,4.8,9,4.8,16.25
'32001640,4.8,7,3.6,0,0,0,7,7.25,8.5,4.8,8.4,4.8,15.4
'32001325,4.8,6,3.6,0,0,0,5.75,7,7.5,4.8,8.4,4.8,14.4
'32001539,4.8,6,3.4,0,0,0,3.5,5,7,4.8,8.2,4.8,14.2
'32000062,4.8,5.25,3.2,0,0,0,7.25,7.75,8.5,4.8,8,4.8,13.25
'32001827,4.8,5,2,0,0,0,3.75,6,6.5,4.8,6.8,4.8,11.8
'32000318,4.8,6.25,4.4,0,0,0,4.25,8,8.5,4.8,9.2,4.8,15.45
'32001021,4.6,6,2,0,0,0,5.75,7.5,9.25,4.6,6.6,4.6,12.6
'32001794,4.6,5.5,3.2,0,0,0,4,6.25,7.75,4.6,7.8,4.6,13.3
'32001644,4.6,5.5,1.8,0,0,0,4,5.5,8,4.6,6.4,4.6,11.9
'32000783,4.6,6.5,1.8,0,0,0,5,7.5,7.75,4.6,6.4,4.6,12.9
'32000088,4.6,5.25,2.4,0,0,0,5.5,7.25,7.75,4.6,7,4.6,12.25
'32000460,4.6,4.75,0,0,0,0,5.25,5.75,0,4.6,4.6,4.6,9.35
'32002068,4.6,4,2.8,0,0,0,3.25,4.5,6.5,4.6,7.4,4.6,11.4
'32002011,4.6,5.25,1.8,0,0,0,3.75,6.5,5,4.6,6.4,4.6,11.65
'32000104,4.6,6.75,3.6,0,0,0,6.25,7.5,9.5,4.6,8.2,4.6,14.95
'32000165,4.6,4.25,0,0,0,0,4.25,5,0,4.6,4.6,4.6,8.85
'32000159,4.6,6,0,0,0,0,4,7.75,0,4.6,4.6,4.6,10.6
'32000426,4.6,7,3.2,0,0,0,5,6,7.75,4.6,7.8,4.6,14.8
'32001960,4.6,6,4.2,0,0,0,6.25,3,8,4.6,8.8,4.6,14.8
'32002372,4.6,5.25,3,0,0,0,4.25,5.5,7.25,4.6,7.6,4.6,12.85
'32000561,4.6,5.25,2,0,0,0,4.25,6.5,8.75,4.6,6.6,4.6,11.85
'32002629,4.6,5.25,2,0,0,0,5,5.75,8.25,4.6,6.6,4.6,11.85
'32001610,4.6,7.25,3.6,0,0,0,4.25,7,8,4.6,8.2,4.6,15.45
'32000651,4.6,6,2.8,0,0,0,5.5,7.75,8.5,4.6,7.4,4.6,13.4
'32001176,4.6,5.75,4,0,0,0,3.5,4.5,6,4.6,8.6,4.6,14.35
'32000101,4.6,5.75,3,0,0,0,4.5,8.25,8.5,4.6,7.6,4.6,13.35
'32002634,4.6,5.75,2.2,0,0,0,5.25,6,7.75,4.6,6.8,4.6,12.55
'32001811,4.6,6,3.6,0,0,0,2.5,6.75,7,4.6,8.2,4.6,14.2
'32002437,4.6,6,3.6,0,0,0,4.25,6,7.5,4.6,8.2,4.6,14.2
'32000205,4.6,6.75,2.8,0,0,0,4.25,7,8.5,4.6,7.4,4.6,14.15
'32000414,4.6,6.25,3.2,0,0,0,6.25,8.25,8.75,4.6,7.8,4.6,14.05
'32001618,4.6,6.5,2.8,0,0,0,2.25,6.5,8,4.6,7.4,4.6,13.9
'32001815,4.6,5.25,3,0,0,0,4.75,6,6.25,4.6,7.6,4.6,12.85
'32000450,4.6,5.75,1.4,0,0,0,2,5.5,5.75,4.6,6,4.6,11.75
'32000381,4.6,6.75,3.2,0,0,0,8.5,7.75,8.75,4.6,7.8,4.6,14.55
'32001041,4.6,7,3.8,0,0,0,9.5,8.75,8.25,4.6,8.4,4.6,15.4
'32000866,4.6,4.5,2.8,0,0,0,4.5,7,7.75,4.6,7.4,4.6,11.9
'32001821,4.6,6.25,3.6,0,0,0,5.25,7.5,8.25,4.6,8.2,4.6,14.45
'32000242,4.6,6.75,2.4,0,0,0,2.75,5.5,7,4.6,7,4.6,13.75
'32002276,4.6,4,3.4,0,0,0,3.25,7,7.5,4.6,8,4.6,12
'32001383,4.6,6.5,1.8,0,0,0,5.5,7.25,8.25,4.6,6.4,4.6,12.9
'32000501,4.6,5.25,2.4,0,0,0,4.25,6.75,6.75,4.6,7,4.6,12.25
'32001093,4.6,4.5,1.4,0,0,0,4.25,6,5.75,4.6,6,4.6,10.5
'32002104,4.6,6.25,2.4,0,0,0,3.5,6.25,8,4.6,7,4.6,13.25
'32000075,4.6,3.75,2.6,0,0,0,5.75,8,8.5,4.6,7.2,4.6,10.95
'32000255,4.6,5.5,3,0,0,0,5.25,6.75,5.25,4.6,7.6,4.6,13.1
'32001774,4.6,5,2.8,0,0,0,4.5,5.75,7.25,4.6,7.4,4.6,12.4
'32000436,4.6,7,2.2,0,0,0,7.25,6.5,8.75,4.6,6.8,4.6,13.8
'32002110,4.6,6.5,0,0,0,0,3.75,6.5,0,4.6,4.6,4.6,11.1
'32000330,4.6,6.5,2.4,0,0,0,5,6.5,7.75,4.6,7,4.6,13.5
'32001932,4.6,6.25,3,0,0,0,5.75,6.25,7.75,4.6,7.6,4.6,13.85
'32001056,4.6,6,3.4,0,0,0,5.25,7.25,8.5,4.6,8,4.6,14
'32000876,4.6,6.5,1.8,0,0,0,4.25,5.25,7.25,4.6,6.4,4.6,12.9
'32002664,4.6,5.5,2.4,0,0,0,3.25,6.25,7.5,4.6,7,4.6,12.5
'32000233,4.6,8.5,4.2,0,0,0,4.75,6.25,7.25,4.6,8.8,4.6,17.3
'32000634,4.6,5.75,2,0,0,0,4.25,6.25,7,4.6,6.6,4.6,12.35
'32000749,4.6,4,2.4,0,0,0,4,5,5.25,4.6,7,4.6,11
'32000316,4.6,6.5,0,0,0,0,5.25,6,0,4.6,4.6,4.6,11.1
'32000487,4.6,4.25,0,0,0,0,2.5,3.75,0,4.6,4.6,4.6,8.85
'32001544,4.6,6.5,2.2,0,0,0,4.5,7.25,9,4.6,6.8,4.6,13.3
'32001501,4.6,5.75,2.8,0,0,0,4.25,7,7.25,4.6,7.4,4.6,13.15
'32001115,4.6,7,3.4,0,0,0,5.5,6.75,8.75,4.6,8,4.6,15
'32000639,4.6,5,3.4,0,0,0,4.75,7,8.5,4.6,8,4.6,13
'32002058,4.6,4.25,1.6,0,0,0,2.5,6.25,6.25,4.6,6.2,4.6,10.45
'32000988,4.6,8.25,3.6,0,0,0,6,7.5,9.5,4.6,8.2,4.6,16.45
'32002750,4.4,6,3.2,0,0,0,4.5,6.75,7.5,4.4,7.6,4.4,13.6
'32002221,4.4,0,2.8,0,0,0,3,5.25,0,4.4,7.2,4.4,7.2
'32001749,4.4,7.25,4,0,0,0,8.25,7,8,4.4,8.4,4.4,15.65
'32000090,4.4,4.5,0,0,0,0,3.75,6.25,0,4.4,4.4,4.4,8.9
'32001710,4.4,5,2.6,0,0,0,4.5,7.75,8.5,4.4,7,4.4,12
'32002226,4.4,2.5,2.8,0,0,0,3.5,6.5,7,4.4,7.2,4.4,9.7
'32000429,4.4,5.5,4.4,0,0,0,1.75,0,0,4.4,8.8,4.4,14.3
'32000792,4.4,7.25,3.6,0,0,0,3.75,4.75,7.25,4.4,8,4.4,15.25
'32001937,4.4,6,0,0,0,0,5,0,0,4.4,4.4,4.4,10.4
'32000636,4.4,6,2.4,0,0,0,4.5,7.75,8.5,4.4,6.8,4.4,12.8
'32002579,4.4,6.5,7.4,0,0,0,3.25,5.75,7,4.4,11.8,4.4,18.3
'32001507,4.4,7,3.8,0,0,0,3.5,5.75,6.75,4.4,8.2,4.4,15.2
'32002824,4.4,6.5,2.4,0,0,0,6,5.75,6.25,4.4,6.8,4.4,13.3
'32001988,4.4,3.5,2.4,0,0,0,2.5,6.25,6.75,4.4,6.8,4.4,10.3
'32001551,4.4,5.25,3.2,0,0,0,3.75,6.25,6.25,4.4,7.6,4.4,12.85
'32002039,4.4,5.5,4,0,0,0,5.5,8,7.5,4.4,8.4,4.4,13.9
'32002464,4.4,4.75,2,0,0,0,3.25,3.75,5,4.4,6.4,4.4,11.15
'32001376,4.4,8,4,0,0,0,1.75,7.25,6.75,4.4,8.4,4.4,16.4
'32002589,4.4,6.25,0,0,0,0,4.25,0,0,4.4,4.4,4.4,10.65
'32000163,4.4,6,2.6,0,0,0,2.5,6.75,7.75,4.4,7,4.4,13
'32001019,4.4,5.25,3,0,0,0,4.25,7,8.25,4.4,7.4,4.4,12.65
'32001379,4.4,6,2.6,0,0,0,3.25,6,6.75,4.4,7,4.4,13
'32001020,4.4,4.25,2.6,0,0,0,3.5,6.5,7.75,4.4,7,4.4,11.25
'32002161,4.4,5.75,0,0,0,0,4.25,6.75,0,4.4,4.4,4.4,10.15
'32002102,4.4,5,2.6,0,0,0,3,5.75,6.25,4.4,7,4.4,12
'32001330,4.4,5.75,3,0,0,0,4,6.25,8,4.4,7.4,4.4,13.15
'32000810,4.4,6.5,3,0,0,0,4.25,6.75,6.75,4.4,7.4,4.4,13.9
'32002168,4.4,5.25,0,0,0,0,4.25,5.25,0,4.4,4.4,4.4,9.65
'32000979,4.4,6.5,3.2,0,0,0,5.25,7.5,7.75,4.4,7.6,4.4,14.1
'32001224,4.4,6.75,3,0,0,0,3.75,7.5,7.25,4.4,7.4,4.4,14.15
'32001154,4.4,6.75,2.8,0,0,0,10,8.5,7.25,4.4,7.2,4.4,13.95
'32000133,4.4,5.25,0,0,0,0,3.25,5.25,0,4.4,4.4,4.4,9.65
'32001770,4.4,4.5,3.4,0,0,0,6,7.5,7.75,4.4,7.8,4.4,12.3
'32002845,4.4,5.5,2,0,0,0,4.75,7.25,8.75,4.4,6.4,4.4,11.9
'32001688,4.4,6,2,0,0,0,5.25,7,6.75,4.4,6.4,4.4,12.4
'32001773,4.4,5.25,2.6,0,0,0,5.25,7.25,8.75,4.4,7,4.4,12.25
'32000935,4.4,5,2.4,0,0,0,4,5.75,6.5,4.4,6.8,4.4,11.8
'32001026,4.4,6,3,0,0,0,9.25,8.5,6.75,4.4,7.4,4.4,13.4
'32000402,4.4,5.5,2.6,0,0,0,4.75,5.75,8.25,4.4,7,4.4,12.5
'32000443,4.4,8.25,4.2,0,0,0,5,7.25,8.25,4.4,8.6,4.4,16.85
'32000119,4.4,6,2.2,0,0,0,8.5,7.25,8.5,4.4,6.6,4.4,12.6
'32002488,4.4,4.25,4.4,0,0,0,5.75,7.25,8,4.4,8.8,4.4,13.05
